1219,2033.86
1222,2015.27
1225,2022.24
1228,2044.91
1231,2058.88
1234,2050.60
1237,2030.63
1240,2020.55
1243,2029.09
1246,2043.54
1249,2045.36
1252,2031.29
1255,2017.10
1258,2018.99
1261,2034.61
1264,2045.58
1267,2038.31
1270,2019.59
1273,2009.27
1276,2017.92
1279,2035.17
1282,2041.75
1285,2031.18
1288,2016.31
1291,2013.68
1294,2024.13
1298,2033.60
1300,2033.20
1303,2036.24
1306,2072.03
1309,2162.45
1312,2307.00
1315,2490.69
1318,2701.41
1321,2931.23
1324,3158.10
1327,3331.25
1330,3385.03
1333,3278.20
1336,3025.92
1339,2694.25
1342,2361.68
1345,2081.35
1348,1872.37
1351,1736.95
1354,1676.29
1357,1686.86
1360,1747.66
1363,1822.24
1366,1878.97
1369,1910.82
1372,1933.56
1375,1963.05
1378,1996.59
1381,2017.68
1384,2017.46
1387,2007.44
1390,2008.12
1393,2026.88
1396,2050.10
1399,2058.89
1402,2050.77
1405,2042.47
1408,2050.66
1411,2072.85
1414,2090.15
1417,2088.94
1420,2076.36
1423,2072.20
1426,2086.21
1429,2107.00
1432,2115.16
1435,2105.69
1438,2093.64
1441,2096.95
1444,2115.96
1447,2133.01
1450,2132.87
1453,2120.20
1456,2114.41
1459,2127.22
1462,2149.14
1465,2160.12
1468,2152.25
1471,2138.72
1474,2138.51
1477,2154.86
1480,2171.85
1483,2173.02
1486,2160.59
1489,2153.30
1492,2165.29
1495,2190.01
1498,2207.78
1501,2207.76
1504,2199.58
1507,2200.94
1509,2216.43
1512,2232.43
1515,2233.52
1518,2222.17
1521,2218.20
1524,2237.35
1527,2272.28
1530,2298.07
1533,2297.53
1536,2279.31
1539,2268.94
1542,2282.05
1545,2309.41
1548,2328.66
1551,2329.67
1554,2324.75
1557,2333.38
1560,2359.38
1563,2385.84
1566,2394.13
1569,2385.08
1572,2377.92
1575,2388.17
1578,2409.97
1581,2422.89
1584,2415.42
1587,2398.39
1590,2392.45
1593,2404.29
1596,2418.70
1599,2415.74
1602,2393.16
1605,2368.69
1607,2359.12
1610,2360.67
1613,2352.63
1615,2321.23
1618,2276.33
1621,2242.65
1624,2233.55
1627,2235.21
1630,2219.41
1633,2172.64
1636,2110.65
1639,2063.25
1642,2045.02
1645,2042.43
1648,2030.21
1651,1998.37
1654,1961.20
1657,1940.24
1660,1939.83
1663,1943.20
1666,1931.54
1669,1905.86
1672,1885.49
1675,1885.79
1678,1900.38
1681,1908.44
1684,1898.48
1687,1881.47
1690,1878.06
1693,1894.48
1696,1915.14
1699,1919.93
1702,1906.94
1705,1894.49
1708,1900.11
1712,1921.13
1714,1938.03
1717,1937.35
1719,1926.96
1722,1926.25
1725,1942.70
1728,1961.48
1731,1960.96
1734,1937.86
1737,1913.58
1740,1913.55
1743,1941.31
1746,1974.62
1749,1988.13
1752,1978.36
1755,1964.72
1758,1966.67
1761,1982.76
1764,1994.32
1767,1987.84
1770,1970.81
1773,1963.45
1776,1975.59
1779,1995.75
1782,2004.22
1785,1995.39
1788,1983.53
1791,1985.93
1794,2002.59
1797,2016.41
1800,2012.95
1803,1997.48
1806,1988.99
1810,1998.39
1812,2015.78
1815,2021.59
1818,2008.80
1821,1990.95
1824,1986.57
1827,1998.32
1830,2010.33
1833,2006.87
1836,1990.74
1839,1980.06
1842,1987.22
1845,2004.32
1848,2011.85
1851,2001.14
1854,1984.47
1857,1981.20
1860,1995.95
1863,2013.32
1866,2015.49
1869,2002.63
1872,1992.39
1875,1999.50
1878,2018.66
1881,2030.38
1884,2023.13
1887,2006.55
1890,2000.27
1893,2011.38
1896,2026.29
1899,2026.48
1902,2009.81
1905,1993.17
1908,1993.39
1911,2008.20
1914,2019.26
1917,2013.51
1920,1998.25
1923,1992.57
1926,2004.89
1929,2022.95
1932,2027.52
1935,2014.54
1938,1999.95
1941,2001.50
1944,2018.53
1947,2032.74
1950,2029.13
1953,2013.21
1956,2004.76
1959,2015.02
1962,2033.63
1965,2040.37
1968,2028.04
1971,2010.63
1974,2007.25
1977,2020.54
1980,2033.94
1983,2031.27
1986,2015.56
1989,2005.53
1992,2014.14
1995,2033.29
1998,2043.03
2001,2034.25
2004,2019.29
2007,2017.97
2010,2035.39
2013,2056.34
2016,2062.94
2019,2054.86
2022,2049.03
2025,2059.26
2028,2079.49
2031,2090.39
2034,2081.71
2037,2065.00
2040,2061.79
2043,2080.18
2046,2106.33
2049,2119.97
2052,2116.65
2055,2111.20
2058,2119.34
2061,2138.55
2064,2150.58
2067,2142.21
2070,2120.59
2073,2105.03
2076,2105.19
2079,2110.50
2082,2103.16
2085,2079.61
2088,2055.48
2091,2048.14
2094,2056.90
2097,2063.57
2100,2053.11
2103,2030.86
2106,2016.60
2109,2021.96
2112,2037.47
2115,2043.42
2118,2032.32
2121,2017.03
2124,2015.70
2127,2030.37
2130,2044.42
2133,2041.61
2136,2024.76
2139,2012.63
2142,2018.53
2145,2035.08
2148,2042.79
2151,2032.55
2154,2015.95
2157,2011.92
2160,2024.81
2163,2039.23
2166,2037.26
2169,2018.99
2172,2002.42
2175,2003.45
2178,2019.69
2181,2037.26
2184,2053.56
2187,2089.36
2190,2175.30
2193,2326.16
2196,2528.93
2199,2753.98
2202,2972.35
2205,3158.98
2208,3281.90
2211,3299.00
2214,3177.62
2217,2924.44
2220,2595.47
2223,2270.64
2226,2011.66
2229,1837.86
2232,1737.12
2235,1693.00
2238,1698.87
2241,1748.37
2244,1821.15
2247,1886.84
2250,1925.42
2253,1941.99
2256,1957.58
2259,1984.82
2262,2014.99
2265,2029.95
2268,2024.95
2271,2015.78
2274,2021.97
2277,2045.14
2280,2067.43
2283,2071.59
2286,2060.47
2289,2053.45
2292,2064.38
2295,2086.19
2298,2099.51
2301,2095.06
2304,2084.23
2307,2085.51
2310,2102.98
2313,2121.52
2316,2124.35
2319,2112.42
2322,2103.64
2324,2111.97
2327,2131.19
2330,2141.45
2333,2131.75
2336,2113.94
2339,2111.10
2342,2132.67
2345,2163.29
2348,2178.20
2351,2168.86
2354,2150.87
2357,2146.48
2360,2161.00
2363,2178.95
2366,2183.02
2369,2174.07
2372,2169.50
2375,2183.14
2378,2208.51
2381,2225.41
2384,2222.59
2387,2210.11
2390,2207.75
2393,2222.55
2396,2241.30
2399,2246.51
2402,2237.18
2405,2230.62
2408,2242.75
2411,2269.87
2414,2292.44
2417,2296.88
2420,2290.68
2423,2293.51
2426,2314.63
2429,2342.47
2432,2358.21
2434,2357.52
2437,2354.99
2440,2366.92
2443,2391.44
2446,2409.12
2449,2404.42
2452,2384.43
2455,2373.22
2458,2387.06
2461,2417.11
2464,2438.35
2467,2435.38
2470,2417.26
2473,2405.69
2476,2410.75
2479,2420.71
2482,2416.44
2485,2393.07
2488,2365.27
2491,2349.55
2494,2344.69
2497,2332.83
2500,2299.95
2503,2252.19
2506,2209.26
2509,2182.63
2512,2163.26
2515,2133.33
2518,2087.96
2521,2042.06
2524,2014.12
2527,2005.25
2529,1998.23
2532,1977.30
2535,1946.57
2538,1926.20
2541,1929.37
2544,1945.93
2547,1951.52
2550,1933.04
2553,1902.79
2556,1885.69
2559,1892.92
2562,1911.09
2565,1917.55
2568,1905.33
2571,1889.52
2574,1889.30
2577,1906.27
2580,1922.99
2583,1923.19
2586,1910.76
2589,1904.86
2592,1917.68
2595,1939.79
2598,1950.44
2601,1941.15
2604,1925.57
2607,1924.19
2610,1941.34
2613,1960.51
2616,1963.59
2619,1951.56
2622,1943.18
2625,1953.03
2629,1974.63
2631,1987.31
2634,1980.09
2637,1963.50
2640,1957.65
2643,1969.46
2646,1985.60
2649,1988.80
2652,1978.52
2655,1971.78
2658,1983.07
2661,2006.64
2664,2021.92
2667,2016.17
2670,1998.97
2673,1991.46
2676,2002.86
2679,2020.39
2682,2024.49
2685,2010.66
2688,1994.70
2691,1994.37
2694,2009.13
2697,2021.14
2700,2015.80
2703,1998.68
2706,1989.07
2709,1997.77
2712,2014.63
2715,2020.24
2718,2008.29
2721,1992.84
2724,1992.10
2727,2007.44
2730,2021.63
2733,2018.72
2736,2002.44
2739,1992.12
2742,2000.60
2745,2019.13
2747,2027.44
2750,2017.00
2753,2001.53
2756,2002.52
2759,2024.71
2762,2049.26
2765,2052.61
2768,2031.34
2771,2005.79
2774,1998.74
2777,2012.22
2780,2027.34
2783,2026.12
2786,2011.29
2789,2001.71
2792,2010.07
2795,2028.51
2798,2037.28
2801,2027.21
2804,2010.16
2807,2005.21
2810,2017.02
2813,2030.76
2816,2029.82
2819,2015.28
2822,2005.04
2825,2013.10
2828,2033.23
2831,2045.49
2834,2039.19
2836,2024.86
2839,2022.02
2843,2036.28
2845,2051.43
2848,2046.74
2851,2020.77
2854,1995.39
2857,1994.13
2860,2017.94
2863,2044.38
2866,2051.09
2869,2037.97
2872,2024.65
2875,2027.28
2878,2041.05
2881,2047.33
2884,2035.96
2887,2017.94
2890,2013.29
2893,2028.36
2896,2048.39
2899,2053.84
2902,2042.28
2905,2030.39
2908,2034.37
2911,2051.23
2914,2062.43
2917,2055.65
2920,2039.53
2923,2034.43
2926,2049.48
2929,2072.19
2932,2082.73
2935,2076.21
2938,2067.57
2941,2073.67
2944,2093.19
2947,2107.90
2950,2103.94
2953,2088.61
2956,2083.09
2959,2099.02
2962,2125.17
2965,2139.51
2968,2133.02
2971,2118.37
2974,2114.10
2977,2123.05
2980,2129.62
2983,2118.81
2986,2094.54
2989,2076.01
2992,2076.04
2995,2086.68
2998,2088.49
3001,2073.00
3004,2052.52
3007,2045.78
3010,2055.97
3013,2066.71
3016,2060.66
3019,2039.55
3022,2022.65
3025,2025.09
3028,2040.78
3031,2049.57
3034,2040.24
3037,2023.15
3040,2018.15
3043,2031.62
3046,2048.88
3049,2050.95
3052,2036.14
3055,2022.13
3058,2025.77
3061,2043.99
3064,2057.47
3067,2052.59
3070,2036.70
3073,2028.93
3076,2037.55
3079,2050.10
3082,2047.75
3085,2028.14
3088,2010.81
3091,2019.58
3094,2062.55
3097,2132.34
3100,2225.10
3103,2355.23
3106,2543.34
3109,2787.35
3112,3045.79
3115,3252.74
3118,3351.70
3121,3320.06
3124,3167.69
3127,2921.17
3130,2614.67
3133,2292.57
3136,2009.40
3139,1813.43
3142,1722.28
3145,1713.50
3148,1743.84
3151,1781.43
3154,1820.88
3157,1870.28
3160,1928.05
3163,1976.92
3166,2000.24
3169,2000.93
3172,1999.26
3175,2011.70
3178,2034.16
3181,2048.68
3184,2045.75
3187,2036.36
3190,2039.70
3193,2060.90
3196,2084.47
3199,2091.54
3202,2081.12
3205,2071.39
3208,2079.16
3211,2100.94
3214,2117.08
3217,2114.16
3220,2100.13
3223,2095.20
3226,2108.78
3229,2128.98
3232,2136.68
3235,2127.66
3238,2117.34
3241,2122.80
3244,2142.69
3247,2158.47
3249,2155.71
3252,2140.69
3255,2133.67
3258,2145.75
3261,2165.60
3264,2171.39
3267,2155.59
3270,2134.86
3273,2133.59
3276,2158.12
3279,2189.83
3282,2204.63
3285,2197.61
3288,2186.33
3291,2190.28
3294,2209.67
3297,2226.76
3300,2227.14
3303,2216.52
3307,2214.30
3309,2231.26
3312,2256.97
3315,2271.67
3318,2268.80
3321,2262.17
3324,2269.83
3327,2292.96
3330,2314.51
3333,2318.76
3336,2309.82
3339,2307.45
3342,2324.70
3346,2353.43
3348,2373.27
3351,2374.62
3354,2368.62
3357,2373.05
3360,2391.14
3363,2407.77
3366,2407.55
3369,2393.49
3372,2384.60
3375,2394.36
3378,2415.07
3381,2425.77
3384,2415.70
3387,2395.92
3390,2386.37
3393,2392.69
3396,2399.16
3399,2386.51
3402,2353.14
3405,2316.78
3408,2294.17
3411,2282.35
3414,2262.94
3417,2224.05
3420,2174.87
3423,2135.92
3426,2116.21
3429,2103.37
3432,2078.23
3435,2037.02
3438,1996.15
3441,1973.72
3444,1969.31
3447,1965.07
3450,1946.40
3453,1918.60
3456,1900.29
3459,1901.35
3462,1911.30
3465,1911.46
3468,1896.66
3471,1881.61
3474,1883.85
3477,1903.01
3480,1920.28
3483,1919.18
3486,1903.84
3489,1893.96
3492,1902.09
3495,1919.47
3498,1926.51
3501,1915.99
3504,1901.99
3507,1903.97
3510,1924.46
3513,1945.70
3516,1949.39
3519,1937.20
3522,1928.66
3525,1938.46
3528,1959.72
3531,1972.04
3534,1965.07
3537,1950.59
3540,1948.88
3543,1965.39
3546,1984.29
3549,1986.58
3552,1971.95
3555,1959.19
3558,1964.81
3561,1984.11
3564,1996.83
3567,1990.47
3570,1974.93
3573,1970.98
3576,1986.52
3579,2007.41
3582,2013.68
3585,2002.34
3588,1990.80
3591,1996.34
3594,2015.82
3597,2028.71
3600,2020.38
3603,1999.05
3606,1987.07
3609,1996.03
3612,2014.28
3615,2020.59
3618,2008.38
3621,1992.80
3624,1993.06
3627,2009.97
3630,2024.80
3633,2020.69
3636,2002.10
3639,1989.67
3642,1996.72
3645,2014.07
3648,2020.84
3651,2008.53
3654,1991.11
3657,1988.72
3660,2004.47
3663,2020.51
3666,2018.26
3669,1999.77
3672,1985.68
3675,1991.84
3678,2011.36
3681,2022.65
3684,2014.01
3687,1996.91
3690,1992.56
3693,2007.57
3696,2026.40
3699,2029.31
3702,2014.95
3705,2001.60
3708,2005.99
3711,2023.99
3714,2035.45
3717,2027.56
3720,2009.77
3723,2002.80
3726,2014.76
3729,2031.62
3732,2033.33
3735,2017.04
3738,2000.91
3741,2003.47
3744,2022.49
3747,2037.36
3750,2032.42
3753,2014.78
3756,2006.17
3759,2017.94
3762,2038.10
3765,2044.95
3769,2031.45
3771,2013.26
3774,2010.27
3777,2024.56
3780,2038.87
3783,2037.36
3786,2024.50
3789,2019.87
3792,2034.79
3795,2057.92
3798,2067.16
3801,2054.30
3804,2034.56
3807,2029.48
3810,2043.02
3813,2057.47
3816,2054.15
3819,2035.01
3822,2020.07
3825,2024.90
3828,2042.67
3831,2052.29
3834,2042.78
3837,2026.22
3840,2023.64
3843,2040.71
3846,2060.80
3849,2063.71
3852,2048.57
3855,2034.80
3858,2039.94
3860,2059.74
3863,2073.78
3866,2069.35
3869,2057.15
3872,2059.88
3875,2086.09
3878,2118.09
3881,2129.04
3884,2110.87
3887,2083.13
3890,2072.77
3893,2086.74
3896,2107.06
3899,2112.14
3902,2100.55
3905,2090.69
3908,2098.29
3911,2117.46
3914,2126.75
3917,2113.45
3920,2088.44
3923,2074.31
3926,2080.26
3929,2092.29
3932,2090.00
3935,2070.21
3938,2050.83
3941,2050.22
3944,2066.00
3947,2077.41
3950,2068.63
3953,2046.69
3956,2033.09
3959,2039.22
3962,2053.52
3965,2055.14
3968,2038.45
3971,2019.70
3974,2018.60
3977,2035.68
3980,2051.86
3983,2049.86
3986,2033.71
3989,2023.61
3992,2032.21
3995,2049.98
3998,2056.13
4001,2043.17
4004,2025.96
4007,2024.95
4010,2042.26
4013,2058.39
4016,2053.54
4019,2029.59
4022,2008.36
4025,2008.44
4028,2028.37
4031,2054.69
4034,2086.19
4037,2145.28
4040,2262.02
4043,2446.55
4046,2677.36
4049,2914.98
4052,3122.39
4055,3270.92
4058,3331.19
4061,3270.98
4064,3074.10
4067,2765.77
4070,2415.24
4073,2104.36
4076,1885.25
4079,1761.73
4082,1707.80
4085,1699.34
4088,1728.08
4091,1788.90
4094,1863.36
4097,1923.20
4100,1951.51
4103,1957.45
4106,1965.02
4109,1987.28
4112,2014.02
4115,2025.76
4118,2017.76
4121,2006.51
4124,2011.48
4127,2033.22
4130,2053.20
4133,2055.16
4136,2043.95
4139,2039.67
4142,2054.64
4145,2079.03
4148,2092.07
4151,2085.72
4154,2073.69
4157,2075.59
4160,2094.48
4163,2113.39
4166,2114.91
4169,2101.00
4172,2090.94
4175,2099.21
4178,2119.32
4181,2131.58
4184,2125.94
4187,2113.48
4190,2113.43
4193,2130.94
4196,2150.98
4199,2155.66
4202,2144.74
4205,2135.98
4208,2144.57
4211,2165.59
4214,2179.51
4217,2174.65
4220,2160.89
4223,2158.47
4226,2175.12
4229,2197.34
4232,2205.89
4235,2197.86
4238,2189.83
4241,2198.73
4244,2222.15
4247,2241.16
4250,2241.81
4253,2231.40
4256,2230.11
4259,2248.12
4262,2274.11
4265,2288.35
4268,2285.25
4271,2279.45
4274,2288.64
4277,2313.03
4280,2335.11
4283,2340.13
4286,2333.54
4289,2335.15
4292,2356.43
4295,2387.01
4298,2405.67
4301,2403.62
4304,2393.59
4307,2394.58
4310,2410.16
4313,2424.99
4316,2423.22
4319,2407.42
4322,2395.74
4325,2400.80
4328,2414.55
4331,2416.92
4334,2398.08
4337,2369.20
4340,2348.95
4343,2341.62
4346,2331.81
4349,2302.00
4352,2253.16
4355,2204.44
4358,2172.47
4361,2153.48
4364,2128.92
4367,2087.81
4370,2040.18
4372,2006.05
4375,1992.76
4378,1986.24
4381,1966.32
4384,1930.02
4387,1896.24
4390,1886.05
4393,1899.49
4396,1914.83
4399,1911.15
4402,1889.81
4405,1871.84
4408,1874.14
4411,1891.48
4414,1903.35
4417,1897.40
4420,1882.83
4423,1879.27
4426,1893.82
4429,1912.63
4432,1916.87
4435,1904.49
4438,1892.87
4441,1898.94
6500,1920.54
6503,1936.76
6506,1933.03
6509,1913.98
6512,1897.54
6515,1899.12
6518,1920.42
6521,1949.95
6524,1970.61
6526,1968.65
6529,1940.62
6532,1897.24
6535,1860.30
6538,1851.21
6541,1874.77
6544,1913.44
6547,1940.31
6550,1942.58
6553,1934.96
6556,1939.95
6559,1963.54
6562,1989.47
6565,1998.72
6568,1990.97
6571,1984.37
6574,1993.85
6577,2013.93
6580,2024.90
6583,2016.71
6586,2002.15
6589,2003.48
6592,2027.16
6595,2055.34
6598,2064.99
6601,2053.31
6604,2041.04
6607,2048.84
6610,2073.73
6613,2092.31
6616,2087.70
6619,2069.30
6623,2062.16
6625,2078.38
6628,2102.63
6631,2109.55
6634,2092.91
6637,2073.65
6640,2076.73
6643,2103.06
6646,2128.41
6649,2130.71
6652,2114.68
6655,2105.60
6658,2119.64
6661,2145.07
6664,2155.87
6667,2142.06
6670,2121.87
6673,2121.17
6676,2143.97
6679,2167.74
6682,2169.03
6685,2150.14
6688,2136.49
6691,2147.25
6694,2173.53
6697,2188.68
6700,2178.96
6703,2159.46
6706,2156.76
6709,2178.40
6712,2204.16
6715,2209.05
6718,2191.82
6721,2176.16
6724,2183.23
6727,2207.38
6730,2222.63
6733,2212.97
6736,2191.33
6738,2184.85
6741,2204.19
6744,2230.26
6747,2234.81
6750,2212.75
6753,2189.55
6756,2194.88
6759,2230.52
6762,2267.78
6765,2277.58
6768,2260.22
6771,2242.92
6774,2248.81
6777,2272.17
6780,2287.12
6783,2278.35
6786,2259.21
6789,2257.16
6792,2281.76
6795,2312.76
6798,2321.71
6801,2302.63
6804,2277.86
6807,2272.30
6810,2286.01
6813,2295.73
6816,2283.26
6819,2257.25
6822,2248.21
6825,2271.02
6828,2305.88
6830,2306.63
6833,2215.60
6836,2016.75
6839,1779.42
6842,1647.13
6845,1766.85
6848,2198.10
6851,2864.09
6854,3583.35
6857,4165.48
6860,4507.54
6863,4627.80
6866,4622.20
6869,4585.77
6872,4559.47
6875,4547.46
6878,4545.45
6881,4545.45
6884,4545.45
6887,4545.45
6890,4545.45
6893,4545.45
6896,4545.45
6899,4545.45
6902,4545.45
6905,4545.45
6908,4545.45
6911,4545.45
6914,4545.45
6917,4545.45
6920,4545.45
6923,4545.45
6926,4545.45
6930,4545.45
6932,4545.45
6935,4545.45
6938,4545.45
6941,4545.45
6944,4545.45
6947,4545.45
6950,4545.45
6953,4545.45
6956,4545.45
6959,4545.45
6962,4545.45
6965,4545.45
6968,4545.45
6971,4545.45
6974,4545.45
6977,4545.45
6980,4545.45
6983,4545.45
6986,4545.45
6989,4545.45
6992,4545.45
6995,4545.45
6998,4545.45
7001,4545.45
7004,4545.45
7007,4545.45
7010,4545.45
7013,4545.45
7016,4545.45
7019,4545.45
7022,4545.45
7025,4545.45
7028,4545.45
7031,4545.45
7034,4545.45
7037,4545.45
7040,4545.45
7043,4545.45
7046,4545.45
7049,4545.45
7052,4545.45
7055,4545.45
7058,4545.45
7061,4545.45
7064,4545.45
7067,4545.45
7070,4545.45
7073,4545.45
7076,4545.45
7079,4545.45
7082,4545.45
7085,4545.45
7088,4545.45
7091,4545.45
7094,4545.45
7097,4545.45
7100,4545.45
7103,4545.45
7106,4545.45
7109,4545.45
7112,4545.45
7115,4545.45
7118,4545.45
7121,4545.45
7124,4545.45
7127,4545.45
7130,4545.45
7133,4545.45
7136,4545.45
7139,4545.45
7142,4545.45
7145,4545.45
7148,4545.45
7151,4545.45
7154,4545.45
7157,4545.45
7160,4545.45
7163,4545.45
7166,4545.45
7169,4545.45
7172,4545.45
7175,4545.45
7178,4545.45
7181,4545.45
7184,4545.45
7187,4545.45
7190,4545.45
7193,4545.45
7196,4545.45
7199,4545.45
7202,4545.45
7205,4545.45
7208,4545.45
7211,4545.45
7214,4545.45
7217,4545.45
7220,4545.45
7223,4545.45
7226,4545.45
7229,4545.45
7232,4545.45
7235,4545.45
7238,4545.45
7241,4545.45
7243,4545.45
7246,4545.45
7249,4545.45
7252,4545.45
7255,4545.45
7258,4545.45
7261,4545.45
7264,4545.45
7267,4545.45
7270,4545.45
7273,4545.45
7276,4545.45
7279,4545.45
7282,4545.45
7285,4545.45
7288,4545.45
7291,4545.45
7294,4545.45
7297,4545.45
7300,4545.45
7303,4545.45
7306,4545.45
7309,4545.45
7312,4545.45
7315,4545.45
7318,4545.45
7321,4545.45
7324,4545.45
7327,4545.45
7330,4545.45
7333,4545.45
7336,4545.45
7340,4545.45
7342,4545.45
7345,4545.45
7348,4545.45
7351,4545.45
7354,4545.45
7357,4545.45
7360,4545.45
7363,4545.45
7366,4545.45
7369,4545.45
7372,4545.45
7375,4545.45
7378,4545.45
7381,4545.45
7384,4545.45
7387,4545.45
7390,4545.45
7393,4545.45
7396,4545.45
7399,4545.45
7402,4545.45
7405,4545.45
7408,4545.45
